TIME STAMP,SET POINT,OFFSET,MISSING DATA POINTS,AREA TEMPERATURE,AHU OPERATIONAL STATUS,ACTUATOR OUTPUT,ACTUATOR FEEDBACK,VFD OUTPUT,VFD FEEDBACK
2018-08-13 00:00:13,24.5,0.5,0,23.9,on,10,58,33,33.0
2018-08-13 00:01:15,24.5,0.5,0,23.91,on,10,11,33,33.0
2018-08-13 00:02:17,24.5,0.5,0,23.88,on,10,11,33,33.0
2018-08-13 00:03:20,24.5,0.5,0,23.89,on,10,11,33,33.0
2018-08-13 00:04:22,24.5,0.5,0,23.92,on,10,11,33,33.0
2018-08-13 00:05:24,24.5,0.5,0,23.95,on,10,11,33,33.0
2018-08-13 00:06:26,24.5,0.5,0,24.01,on,10,11,33,33.0
2018-08-13 00:07:28,24.5,0.5,0,24.08,on,10,11,33,33.0
2018-08-13 00:08:30,24.5,0.5,0,24.13,on,10,11,33,33.0
2018-08-13 00:09:32,24.5,0.5,0,24.18,on,10,11,33,33.0
2018-08-13 00:10:35,24.5,0.5,0,24.23,on,10,11,33,33.0
2018-08-13 00:11:37,24.5,0.5,0,24.29,on,10,11,33,33.0
2018-08-13 00:12:39,24.5,0.5,0,24.35,on,10,11,33,33.0
2018-08-13 00:13:41,24.5,0.5,0,24.4,on,10,11,33,33.0
2018-08-13 00:14:43,24.5,0.5,0,24.42,on,10,11,33,33.0
2018-08-13 00:15:45,24.5,0.5,0,24.46,on,10,11,33,33.0
2018-08-13 00:16:47,24.5,0.5,0,24.5,on,10,11,33,33.0
2018-08-13 00:17:50,24.5,0.5,0,24.5,on,10,11,33,33.0
2018-08-13 00:18:52,24.5,0.5,0,24.53,on,10,11,33,33.0
2018-08-13 00:19:54,24.5,0.5,0,24.58,on,10,11,33,33.0
2018-08-13 00:20:56,24.5,0.5,0,24.6,on,10,11,33,33.0
2018-08-13 00:21:58,24.5,0.5,0,24.6,on,10,11,33,33.0
2018-08-13 00:23:00,24.5,0.5,0,24.62,on,10,11,33,33.0
2018-08-13 00:24:02,24.5,0.5,0,24.66,on,10,11,33,33.0
2018-08-13 00:25:04,24.5,0.5,0,24.65,on,10,11,33,33.0
2018-08-13 00:26:07,24.5,0.5,0,24.68,on,10,11,33,33.0
2018-08-13 00:27:09,24.5,0.5,0,24.73,on,10,11,33,33.0
2018-08-13 00:28:11,24.5,0.5,0,24.73,on,10,11,33,33.0
2018-08-13 00:29:13,24.5,0.5,0,24.76,on,10,11,33,33.0
2018-08-13 00:30:15,24.5,0.5,0,24.77,on,10,10,33,33.0
2018-08-13 00:31:17,24.5,0.5,0,24.79,on,10,11,33,33.0
2018-08-13 00:32:20,24.5,0.5,0,24.81,on,10,11,33,33.0
2018-08-13 00:33:22,24.5,0.5,0,24.83,on,10,11,33,33.0
2018-08-13 00:34:24,24.5,0.5,0,24.84,on,10,11,33,33.0
2018-08-13 00:35:26,24.5,0.5,0,24.86,on,10,11,33,33.0
2018-08-13 00:36:28,24.5,0.5,0,24.87,on,10,11,33,33.0
2018-08-13 00:37:30,24.5,0.5,0,24.89,on,10,11,33,33.0
2018-08-13 00:38:32,24.5,0.5,0,24.91,on,10,11,33,33.0
2018-08-13 00:39:34,24.5,0.5,0,24.92,on,10,11,33,33.0
2018-08-13 00:40:37,24.5,0.5,0,24.92,on,10,11,33,33.0
2018-08-13 00:41:39,24.5,0.5,0,24.94,on,10,11,33,33.0
2018-08-13 00:42:41,24.5,0.5,0,24.96,on,10,11,33,33.0
2018-08-13 00:43:43,24.5,0.5,0,24.96,on,10,11,33,33.0
2018-08-13 00:44:45,24.5,0.5,0,24.97,on,10,11,33,33.0
2018-08-13 00:45:47,24.5,0.5,0,24.97,on,10,11,33,33.0
2018-08-13 00:46:50,24.5,0.5,0,25.01,on,10,11,33,33.0
2018-08-13 00:47:52,24.5,0.5,0,25.02,on,64,11,41,33.0
2018-08-13 00:48:54,24.5,0.5,0,25.05,on,66,42,42,41.0
2018-08-13 00:49:56,24.5,0.5,0,25.01,on,67,68,43,42.0
2018-08-13 00:50:58,24.5,0.5,0,24.97,on,68,70,43,43.0
2018-08-13 00:52:00,24.5,0.5,0,24.92,on,69,70,44,43.0
2018-08-13 00:53:02,24.5,0.5,0,24.8,on,69,72,44,44.0
2018-08-13 00:54:05,24.5,0.5,0,24.72,on,69,72,44,44.0
2018-08-13 00:55:07,24.5,0.5,0,24.59,on,68,72,44,44.0
2018-08-13 00:56:09,24.5,0.5,0,24.49,on,68,72,44,44.0
2018-08-13 00:57:11,24.5,0.5,0,24.35,on,67,72,44,44.0
2018-08-13 00:58:13,24.5,0.5,0,24.27,on,66,70,43,44.0
2018-08-13 00:59:15,24.5,0.5,0,24.15,on,65,68,43,43.0
2018-08-13 01:00:17,24.5,0.5,0,24.09,on,64,68,43,43.0
2018-08-13 01:01:19,24.5,0.5,0,24.04,on,63,66,42,43.0
2018-08-13 01:02:22,24.5,0.5,0,23.94,on,10,67,33,42.0
2018-08-13 01:03:24,24.5,0.5,0,23.93,on,10,65,33,33.0
2018-08-13 01:04:26,24.5,0.5,0,23.9,on,10,11,33,33.0
2018-08-13 01:05:28,24.5,0.5,0,23.88,on,10,11,33,33.0
2018-08-13 01:06:30,24.5,0.5,0,23.9,on,10,11,33,33.0
2018-08-13 01:07:32,24.5,0.5,0,23.95,on,10,11,33,33.0
2018-08-13 01:08:35,24.5,0.5,0,23.97,on,10,11,33,33.0
2018-08-13 01:09:37,24.5,0.5,0,24.04,on,10,11,33,33.0
2018-08-13 01:10:39,24.5,0.5,0,24.07,on,10,11,33,33.0
2018-08-13 01:11:41,24.5,0.5,0,24.14,on,10,11,33,33.0
2018-08-13 01:12:43,24.5,0.5,0,24.18,on,10,11,33,33.0
2018-08-13 01:13:45,24.5,0.5,0,24.23,on,10,10,33,33.0
2018-08-13 01:14:47,24.5,0.5,0,24.27,on,10,11,33,33.0
2018-08-13 01:15:50,24.5,0.5,0,24.32,on,10,11,33,33.0
2018-08-13 01:16:52,24.5,0.5,0,24.37,on,10,11,33,33.0
2018-08-13 01:17:54,24.5,0.5,0,24.39,on,10,11,33,33.0
2018-08-13 01:18:56,24.5,0.5,0,24.44,on,10,11,33,33.0
2018-08-13 01:19:58,24.5,0.5,0,24.47,on,10,10,33,33.0
2018-08-13 01:21:00,24.5,0.5,0,24.49,on,10,11,33,33.0
2018-08-13 01:22:02,24.5,0.5,0,24.53,on,10,11,33,33.0
2018-08-13 01:23:05,24.5,0.5,0,24.57,on,10,11,33,33.0
2018-08-13 01:24:07,24.5,0.5,0,24.59,on,10,11,33,33.0
