TIME STAMP,SET POINT,OFFSET,MISSING DATA POINTS,AREA TEMPERATURE,AHU OPERATIONAL STATUS,ACTUATOR OUTPUT,ACTUATOR FEEDBACK,VFD OUTPUT,VFD FEEDBACK
2018-08-14 01:46:28,24.5,0.5,0,25.65,off,10,11,0,0.0
2018-08-14 01:47:30,24.5,0.5,0,25.66,off,10,11,0,0.0
2018-08-14 01:48:32,24.5,0.5,0,25.67,off,10,11,0,0.0
2018-08-14 01:49:34,24.5,0.5,0,25.69,off,10,11,0,0.0
2018-08-14 01:50:36,24.5,0.5,0,25.72,off,10,11,0,0.0
2018-08-14 01:51:39,24.5,0.5,0,25.73,off,10,11,0,0.0
2018-08-14 01:52:41,24.5,0.5,0,25.75,off,10,11,0,0.0
2018-08-14 01:53:43,24.5,0.5,0,25.75,off,10,11,0,0.0
2018-08-14 01:54:45,24.5,0.5,0,25.75,off,10,11,0,0.0
2018-08-14 01:55:47,24.5,0.5,0,25.75,off,10,11,0,0.0
2018-08-14 01:56:49,24.5,0.5,0,25.75,off,10,11,0,0.0
2018-08-14 01:57:51,24.5,0.5,0,25.73,off,10,11,0,0.0
2018-08-14 01:58:54,24.5,0.5,0,25.76,off,10,11,0,0.0
2018-08-14 01:59:56,24.5,0.5,0,25.73,off,10,11,0,0.0
2018-08-14 02:00:58,24.5,0.5,0,25.76,off,10,11,0,0.0
2018-08-14 02:02:00,24.5,0.5,0,25.79,off,10,11,0,0.0
2018-08-14 02:03:02,24.5,0.5,0,25.79,off,10,11,0,0.0
2018-08-14 02:04:04,24.5,0.5,0,25.81,off,10,11,0,0.0
2018-08-14 02:05:06,24.5,0.5,0,25.8,off,10,10,0,0.0
2018-08-14 02:06:08,24.5,0.5,0,25.82,off,10,11,0,0.0
2018-08-14 02:07:11,24.5,0.5,0,25.8,off,10,11,0,0.0
2018-08-14 02:08:13,24.5,0.5,0,25.81,off,10,11,0,0.0
2018-08-14 02:09:15,24.5,0.5,0,25.83,off,10,11,0,0.0
2018-08-14 02:10:17,24.5,0.5,0,25.84,off,10,10,0,0.0
2018-08-14 02:11:19,24.5,0.5,0,25.84,off,10,11,0,0.0
2018-08-14 02:12:21,24.5,0.5,0,25.85,off,10,11,0,0.0
2018-08-14 02:13:23,24.5,0.5,0,25.86,off,10,11,0,0.0
2018-08-14 02:14:25,24.5,0.5,0,25.86,off,10,11,0,0.0
2018-08-14 02:15:28,24.5,0.5,0,25.84,off,10,11,0,0.0
2018-08-14 02:16:30,24.5,0.5,0,25.85,off,10,11,0,0.0
2018-08-14 02:17:32,24.5,0.5,0,25.87,off,10,11,0,0.0
2018-08-14 02:18:34,24.5,0.5,0,25.85,off,10,11,0,0.0
2018-08-14 02:19:36,24.5,0.5,0,25.87,off,10,11,0,0.0
2018-08-14 02:20:38,24.5,0.5,0,25.87,off,10,11,0,0.0
2018-08-14 02:21:40,24.5,0.5,0,25.87,off,10,11,0,0.0
2018-08-14 02:22:42,24.5,0.5,0,25.89,off,10,11,0,0.0
2018-08-14 02:23:45,24.5,0.5,0,25.87,off,10,11,0,0.0
2018-08-14 02:24:47,24.5,0.5,0,25.87,off,10,11,0,0.0
2018-08-14 02:25:49,24.5,0.5,0,25.9,off,10,11,0,0.0
2018-08-14 02:26:51,24.5,0.5,0,25.9,off,10,11,0,0.0
2018-08-14 02:27:53,24.5,0.5,0,25.87,off,10,11,0,0.0
2018-08-14 02:28:55,24.5,0.5,0,25.89,off,10,11,0,0.0
2018-08-14 02:29:57,24.5,0.5,0,25.9,off,10,11,0,0.0
2018-08-14 02:30:59,24.5,0.5,0,25.9,off,10,11,0,0.0
2018-08-14 02:32:02,24.5,0.5,0,25.91,off,10,11,0,0.0
2018-08-14 02:33:04,24.5,0.5,0,25.91,off,10,11,0,0.0
2018-08-14 02:34:06,24.5,0.5,0,25.94,off,10,11,0,0.0
2018-08-14 02:35:08,24.5,0.5,0,25.93,off,10,10,0,0.0
2018-08-14 02:36:10,24.5,0.5,0,25.93,off,10,11,0,0.0
2018-08-14 02:37:12,24.5,0.5,0,25.93,off,10,11,0,0.0
2018-08-14 02:38:14,24.5,0.5,0,25.91,off,10,11,0,0.0
2018-08-14 02:39:17,24.5,0.5,0,25.93,off,10,11,0,0.0
2018-08-14 02:40:19,24.5,0.5,0,25.94,off,10,11,0,0.0
2018-08-14 02:41:21,24.5,0.5,0,25.94,off,10,11,0,0.0
2018-08-14 02:42:23,24.5,0.5,0,25.95,off,10,11,0,0.0
2018-08-14 02:43:25,24.5,0.5,0,25.94,off,10,11,0,0.0
2018-08-14 02:44:27,24.5,0.5,0,25.95,off,10,11,0,0.0
2018-08-14 02:45:29,24.5,0.5,0,25.94,off,10,11,0,0.0
2018-08-14 02:46:31,24.5,0.5,0,25.93,off,10,11,0,0.0
2018-08-14 02:47:34,24.5,0.5,0,25.94,off,10,11,0,0.0
2018-08-14 02:48:36,24.5,0.5,0,25.94,off,10,11,0,0.0
2018-08-14 02:49:38,24.5,0.5,0,25.99,off,10,11,0,0.0
2018-08-14 02:50:40,24.5,0.5,0,25.99,off,10,11,0,0.0
2018-08-14 02:51:42,24.5,0.5,0,26.0,off,10,11,0,0.0
2018-08-14 02:52:44,24.5,0.5,0,26.0,off,10,11,0,0.0
2018-08-14 02:53:46,24.5,0.5,0,26.0,off,10,10,0,0.0
2018-08-14 02:54:49,24.5,0.5,0,26.0,off,10,11,0,0.0
2018-08-14 02:55:51,24.5,0.5,0,25.99,off,10,11,0,0.0
2018-08-14 02:56:53,24.5,0.5,0,26.0,off,10,11,0,0.0
2018-08-14 02:57:55,24.5,0.5,0,25.98,off,10,11,0,0.0
2018-08-14 02:58:57,24.5,0.5,0,26.01,off,10,11,0,0.0
2018-08-14 02:59:59,24.5,0.5,0,25.98,off,10,11,0,0.0
2018-08-14 03:01:01,24.5,0.5,0,25.99,off,10,11,0,0.0
2018-08-14 03:02:03,24.5,0.5,0,25.99,off,10,11,0,0.0
2018-08-14 03:03:06,24.5,0.5,0,25.99,off,10,11,0,0.0
2018-08-14 03:04:08,24.5,0.5,0,26.01,off,10,11,0,0.0
2018-08-14 03:05:10,24.5,0.5,0,26.01,off,10,11,0,0.0
2018-08-14 03:06:12,24.5,0.5,0,25.98,off,10,11,0,0.0
2018-08-14 03:07:14,24.5,0.5,0,25.99,off,10,11,0,0.0
2018-08-14 03:08:16,24.5,0.5,0,26.01,off,10,11,0,0.0
2018-08-14 03:09:18,24.5,0.5,0,26.01,off,10,11,0,0.0
2018-08-14 03:10:21,24.5,0.5,0,26.02,off,10,11,0,0.0
2018-08-14 03:11:23,24.5,0.5,0,26.04,off,10,11,0,0.0
2018-08-14 03:12:25,24.5,0.5,0,26.02,off,10,11,0,0.0
2018-08-14 03:13:27,24.5,0.5,0,26.02,off,10,11,0,0.0
2018-08-14 03:14:29,24.5,0.5,0,26.01,off,10,11,0,0.0
2018-08-14 03:15:31,24.5,0.5,0,26.05,off,10,11,0,0.0
2018-08-14 03:16:33,24.5,0.5,0,26.05,off,10,11,0,0.0
2018-08-14 03:17:36,24.5,0.5,0,26.06,off,10,11,0,0.0
2018-08-14 03:18:38,24.5,0.5,0,26.06,off,10,11,0,0.0
2018-08-14 03:19:40,24.5,0.5,0,26.11,off,10,11,0,0.0
2018-08-14 03:20:42,24.5,0.5,0,26.15,off,10,11,0,0.0
2018-08-14 03:21:44,24.5,0.5,0,26.15,off,10,11,0,0.0
2018-08-14 03:22:46,24.5,0.5,0,26.2,off,10,11,0,0.0
2018-08-14 03:23:48,24.5,0.5,0,26.22,off,10,11,0,0.0
2018-08-14 03:24:51,24.5,0.5,0,26.23,off,10,11,0,0.0
2018-08-14 03:25:53,24.5,0.5,0,26.23,off,10,11,0,0.0
2018-08-14 03:26:55,24.5,0.5,0,26.26,off,10,11,0,0.0
2018-08-14 03:27:57,24.5,0.5,0,26.27,off,10,11,0,0.0
2018-08-14 03:28:59,24.5,0.5,0,26.26,off,10,11,0,0.0
2018-08-14 03:30:01,24.5,0.5,0,26.28,off,10,11,0,0.0
2018-08-14 03:31:03,24.5,0.5,0,26.27,off,10,11,0,0.0
2018-08-14 03:32:06,24.5,0.5,0,26.3,off,10,10,0,0.0
2018-08-14 03:33:08,24.5,0.5,0,26.3,off,10,11,0,0.0
2018-08-14 03:34:10,24.5,0.5,0,26.3,off,10,11,0,0.0
2018-08-14 03:35:12,24.5,0.5,0,26.34,off,10,11,0,0.0
2018-08-14 03:36:14,24.5,0.5,0,26.35,off,10,11,0,0.0
2018-08-14 03:37:16,24.5,0.5,0,26.36,off,10,11,0,0.0
2018-08-14 03:38:18,24.5,0.5,0,26.35,off,10,11,0,0.0
2018-08-14 03:39:20,24.5,0.5,0,26.38,off,10,11,0,0.0
2018-08-14 03:40:23,24.5,0.5,0,26.35,off,10,11,0,0.0
2018-08-14 03:41:25,24.5,0.5,0,26.36,off,10,11,0,0.0
2018-08-14 03:42:27,24.5,0.5,0,26.37,off,10,11,0,0.0
2018-08-14 03:43:29,24.5,0.5,0,26.36,off,10,11,0,0.0
2018-08-14 03:44:31,24.5,0.5,0,26.35,off,10,11,0,0.0
2018-08-14 03:45:33,24.5,0.5,0,26.34,off,10,11,0,0.0
2018-08-14 03:46:35,24.5,0.5,0,26.37,off,10,11,0,0.0
2018-08-14 03:47:37,24.5,0.5,0,26.37,off,10,11,0,0.0
2018-08-14 03:48:40,24.5,0.5,0,26.34,off,10,11,0,0.0
2018-08-14 03:49:42,24.5,0.5,0,26.35,off,10,11,0,0.0
2018-08-14 03:50:44,24.5,0.5,0,26.34,off,10,11,0,0.0
2018-08-14 03:51:46,24.5,0.5,0,26.37,off,10,11,0,0.0
2018-08-14 03:52:48,24.5,0.5,0,26.35,off,10,11,0,0.0
2018-08-14 03:53:50,24.5,0.5,0,26.37,off,10,11,0,0.0
2018-08-14 03:54:52,24.5,0.5,0,26.38,off,10,11,0,0.0
2018-08-14 03:55:54,24.5,0.5,0,26.4,off,10,11,0,0.0
2018-08-14 03:56:57,24.5,0.5,0,26.42,off,10,10,0,0.0
2018-08-14 03:57:59,24.5,0.5,0,26.4,off,10,11,0,0.0
2018-08-14 03:59:01,24.5,0.5,0,26.41,off,10,11,0,0.0
2018-08-14 04:00:03,24.5,0.5,0,26.42,off,10,11,0,0.0
2018-08-14 04:01:05,24.5,0.5,0,26.43,off,10,11,0,0.0
2018-08-14 04:02:07,24.5,0.5,0,26.44,off,10,11,0,0.0
2018-08-14 04:03:09,24.5,0.5,0,26.44,off,10,11,0,0.0
2018-08-14 04:04:12,24.5,0.5,0,26.43,off,10,11,0,0.0
2018-08-14 04:05:14,24.5,0.5,0,26.41,off,10,11,0,0.0
2018-08-14 04:06:16,24.5,0.5,0,26.38,off,10,10,0,0.0
2018-08-14 04:07:18,24.5,0.5,0,26.34,off,10,11,0,0.0
2018-08-14 04:08:20,24.5,0.5,0,26.31,off,10,11,0,0.0
2018-08-14 04:09:22,24.5,0.5,0,26.29,off,10,10,0,0.0
2018-08-14 04:10:24,24.5,0.5,0,26.28,off,10,11,0,0.0
2018-08-14 04:11:26,24.5,0.5,0,26.26,off,10,11,0,0.0
2018-08-14 04:12:29,24.5,0.5,0,26.24,off,10,11,0,0.0
2018-08-14 04:13:31,24.5,0.5,0,26.22,off,10,11,0,0.0
2018-08-14 04:14:33,24.5,0.5,0,26.22,off,10,11,0,0.0
2018-08-14 04:15:35,24.5,0.5,0,26.21,off,10,11,0,0.0
2018-08-14 04:16:37,24.5,0.5,0,26.22,off,10,11,0,0.0
2018-08-14 04:17:39,24.5,0.5,0,26.21,off,10,11,0,0.0
2018-08-14 04:18:41,24.5,0.5,0,26.2,off,10,11,0,0.0
2018-08-14 04:19:43,24.5,0.5,0,26.17,off,10,10,0,0.0
2018-08-14 04:20:46,24.5,0.5,0,26.16,off,10,11,0,0.0
2018-08-14 04:21:48,24.5,0.5,0,26.2,off,10,11,0,0.0
2018-08-14 04:22:50,24.5,0.5,0,26.2,off,10,11,0,0.0
2018-08-14 04:23:52,24.5,0.5,0,26.2,off,10,11,0,0.0
2018-08-14 04:24:54,24.5,0.5,0,26.17,off,10,11,0,0.0
2018-08-14 04:25:56,24.5,0.5,0,26.19,off,10,11,0,0.0
2018-08-14 04:26:58,24.5,0.5,0,26.17,off,10,11,0,0.0
2018-08-14 04:28:00,24.5,0.5,0,26.19,off,10,11,0,0.0
2018-08-14 04:29:03,24.5,0.5,0,26.17,off,10,11,0,0.0
2018-08-14 04:30:05,24.5,0.5,0,26.17,off,10,11,0,0.0
2018-08-14 04:31:07,24.5,0.5,0,26.19,off,10,11,0,0.0
2018-08-14 04:32:09,24.5,0.5,0,26.2,off,10,11,0,0.0
2018-08-14 04:33:11,24.5,0.5,0,26.2,off,10,11,0,0.0
2018-08-14 04:34:13,24.5,0.5,0,26.23,off,10,11,0,0.0
2018-08-14 04:35:15,24.5,0.5,0,26.21,off,10,11,0,0.0
2018-08-14 04:36:17,24.5,0.5,0,26.22,off,10,11,0,0.0
2018-08-14 04:37:20,24.5,0.5,0,26.23,off,10,11,0,0.0
2018-08-14 04:38:22,24.5,0.5,0,26.19,off,10,11,0,0.0
2018-08-14 04:39:24,24.5,0.5,0,26.22,off,10,11,0,0.0
2018-08-14 04:40:26,24.5,0.5,0,26.22,off,10,10,0,0.0
2018-08-14 04:41:28,24.5,0.5,0,26.24,off,10,11,0,0.0
2018-08-14 04:42:30,24.5,0.5,0,26.24,off,10,10,0,0.0
2018-08-14 04:43:33,24.5,0.5,0,26.24,off,10,11,0,0.0
2018-08-14 04:44:35,24.5,0.5,0,26.23,off,10,11,0,0.0
2018-08-14 04:45:37,24.5,0.5,0,26.25,off,10,11,0,0.0
2018-08-14 04:46:39,24.5,0.5,0,26.23,off,10,11,0,0.0
2018-08-14 04:47:41,24.5,0.5,0,26.23,off,10,11,0,0.0
2018-08-14 04:48:43,24.5,0.5,0,26.23,off,10,11,0,0.0
2018-08-14 04:49:45,24.5,0.5,0,26.26,off,10,11,0,0.0
2018-08-14 04:50:47,24.5,0.5,0,26.23,off,10,11,0,0.0
2018-08-14 04:51:50,24.5,0.5,0,26.23,off,10,11,0,0.0
2018-08-14 04:52:52,24.5,0.5,0,26.24,off,10,11,0,0.0
2018-08-14 04:53:54,24.5,0.5,0,26.24,off,10,10,0,0.0
2018-08-14 04:54:56,24.5,0.5,0,26.24,off,10,11,0,0.0
2018-08-14 04:55:58,24.5,0.5,0,26.23,off,10,10,0,0.0
2018-08-14 04:57:00,24.5,0.5,0,26.23,off,10,11,0,0.0
2018-08-14 04:58:02,24.5,0.5,0,26.26,off,10,11,0,0.0
2018-08-14 04:59:05,24.5,0.5,0,26.26,off,10,11,0,0.0
2018-08-14 05:00:07,24.5,0.5,0,26.24,off,10,11,0,0.0
2018-08-14 05:01:09,24.5,0.5,0,26.27,off,10,11,0,0.0
2018-08-14 05:02:11,24.5,0.5,0,26.28,off,10,11,0,0.0
2018-08-14 05:03:13,24.5,0.5,0,26.28,off,10,11,0,0.0
2018-08-14 05:04:15,24.5,0.5,1,26.27,off,10,11,0,0.0
2018-08-14 05:05:17,24.5,0.5,0,26.32,off,10,11,0,0.0
2018-08-14 05:06:20,24.5,0.5,0,26.35,off,10,11,0,0.0
2018-08-14 05:07:22,24.5,0.5,0,26.4,off,10,11,0,0.0
2018-08-14 05:08:24,24.5,0.5,0,26.43,off,10,11,0,0.0
2018-08-14 05:09:26,24.5,0.5,0,26.45,off,10,11,0,0.0
2018-08-14 05:10:28,24.5,0.5,0,26.45,off,10,11,0,0.0
2018-08-14 05:11:30,24.5,0.5,0,26.47,off,10,11,0,0.0
2018-08-14 05:12:32,24.5,0.5,0,26.47,off,10,11,0,0.0
2018-08-14 05:13:34,24.5,0.5,0,26.5,off,10,11,0,0.0
2018-08-14 05:14:37,24.5,0.5,0,26.53,off,10,11,0,0.0
2018-08-14 05:15:39,24.5,0.5,0,26.51,off,10,11,0,0.0
2018-08-14 05:16:41,24.5,0.5,0,26.5,off,10,11,0,0.0
2018-08-14 05:17:43,24.5,0.5,0,26.5,off,10,11,0,0.0
2018-08-14 05:18:45,24.5,0.5,0,26.52,off,10,11,0,0.0
2018-08-14 05:19:47,24.5,0.5,0,26.53,off,10,11,0,0.0
2018-08-14 05:20:49,24.5,0.5,0,26.54,off,10,11,0,0.0
2018-08-14 05:21:51,24.5,0.5,0,26.55,off,10,11,0,0.0
2018-08-14 05:22:54,24.5,0.5,0,26.55,off,10,11,0,0.0
2018-08-14 05:23:56,24.5,0.5,0,26.55,off,10,10,0,0.0
2018-08-14 05:24:58,24.5,0.5,0,26.55,off,10,11,0,0.0
2018-08-14 05:26:00,24.5,0.5,0,26.57,off,10,11,0,0.0
2018-08-14 05:27:02,24.5,0.5,0,26.57,off,10,11,0,0.0
2018-08-14 05:28:04,24.5,0.5,0,26.58,off,10,11,0,0.0
2018-08-14 05:29:06,24.5,0.5,0,26.58,off,10,11,0,0.0
2018-08-14 05:30:08,24.5,0.5,0,26.6,off,10,11,0,0.0
2018-08-14 05:31:11,24.5,0.5,0,26.6,off,10,10,0,0.0
2018-08-14 05:32:13,24.5,0.5,0,26.6,off,10,11,0,0.0
2018-08-14 05:33:15,24.5,0.5,0,26.59,off,10,11,0,0.0
2018-08-14 05:34:17,24.5,0.5,0,26.6,off,10,10,0,0.0
2018-08-14 05:35:19,24.5,0.5,0,26.61,off,10,11,0,0.0
2018-08-14 05:36:21,24.5,0.5,0,26.61,off,10,11,0,0.0
2018-08-14 05:37:24,24.5,0.5,0,26.59,off,10,11,0,0.0
2018-08-14 05:38:26,24.5,0.5,0,26.61,off,10,11,0,0.0
2018-08-14 05:39:28,24.5,0.5,0,26.63,off,10,11,0,0.0
2018-08-14 05:40:30,24.5,0.5,0,26.63,off,10,11,0,0.0
2018-08-14 05:41:32,24.5,0.5,0,26.64,off,10,11,0,0.0
2018-08-14 05:42:34,24.5,0.5,0,26.63,off,10,11,0,0.0
2018-08-14 05:43:36,24.5,0.5,0,26.64,off,10,11,0,0.0
2018-08-14 05:44:39,24.5,0.5,0,26.63,off,10,11,0,0.0
2018-08-14 05:45:41,24.5,0.5,0,26.61,off,10,11,0,0.0
2018-08-14 05:46:43,24.5,0.5,0,26.64,off,10,11,0,0.0
2018-08-14 05:47:45,24.5,0.5,0,26.61,off,10,11,0,0.0
2018-08-14 05:48:47,24.5,0.5,0,26.61,off,10,11,0,0.0
2018-08-14 05:49:49,24.5,0.5,0,26.61,off,10,11,0,0.0
2018-08-14 05:50:51,24.5,0.5,0,26.61,off,10,11,0,0.0
2018-08-14 05:51:53,24.5,0.5,0,26.61,off,10,11,0,0.0
2018-08-14 05:52:56,24.5,0.5,0,26.63,off,10,11,0,0.0
2018-08-14 05:53:58,24.5,0.5,0,26.61,off,10,11,0,0.0
2018-08-14 05:55:00,24.5,0.5,0,26.6,off,10,11,0,0.0
2018-08-14 05:56:02,24.5,0.5,0,26.61,off,10,11,0,0.0
2018-08-14 05:57:04,24.5,0.5,0,26.61,off,10,11,0,0.0
2018-08-14 05:58:06,24.5,0.5,0,26.6,off,10,11,0,0.0
2018-08-14 05:59:08,24.5,0.5,0,26.61,off,10,11,0,0.0
2018-08-14 06:00:10,24.5,0.5,0,26.61,off,10,11,0,0.0
2018-08-14 06:01:13,24.5,0.5,0,26.6,off,10,11,0,0.0
2018-08-14 06:02:15,24.5,0.5,0,26.59,on,10,11,0,14.35
2018-08-14 06:03:17,24.5,0.5,0,26.6,on,78,11,45,33.0
2018-08-14 06:04:19,24.5,0.5,0,26.61,on,83,42,48,45.0
2018-08-14 06:05:21,24.5,0.5,0,26.59,on,88,86,50,45.0
