TIME STAMP,SET POINT,OFFSET,MISSING DATA POINTS,AREA TEMPERATURE,AHU OPERATIONAL STATUS,ACTUATOR OUTPUT,ACTUATOR FEEDBACK,VFD OUTPUT,VFD FEEDBACK
2018-08-11 02:56:09,24.5,0.5,0,24.95,off,10,11,0,0.0
2018-08-11 02:57:11,24.5,0.5,0,24.98,off,10,10,0,0.0
2018-08-11 02:58:13,24.5,0.5,0,25.02,off,10,11,0,0.0
2018-08-11 02:59:15,24.5,0.5,0,25.06,off,10,11,0,0.0
2018-08-11 03:00:17,24.5,0.5,0,25.08,off,10,10,0,0.0
2018-08-11 03:01:20,24.5,0.5,0,25.11,off,10,11,0,0.0
2018-08-11 03:02:22,24.5,0.5,0,25.12,off,10,10,0,0.0
2018-08-11 03:03:24,24.5,0.5,0,25.16,off,10,11,0,0.0
2018-08-11 03:04:26,24.5,0.5,0,25.19,off,10,11,0,0.0
2018-08-11 03:05:28,24.5,0.5,0,25.21,off,10,11,0,0.0
2018-08-11 03:06:30,24.5,0.5,0,25.22,off,10,11,0,0.0
2018-08-11 03:07:32,24.5,0.5,0,25.22,off,10,11,0,0.0
2018-08-11 03:08:35,24.5,0.5,0,25.25,off,10,11,0,0.0
2018-08-11 03:09:37,24.5,0.5,0,25.25,off,10,11,0,0.0
2018-08-11 03:10:39,24.5,0.5,0,25.25,off,10,11,0,0.0
2018-08-11 03:11:41,24.5,0.5,0,25.25,off,10,10,0,0.0
2018-08-11 03:12:43,24.5,0.5,0,25.26,off,10,11,0,0.0
2018-08-11 03:13:45,24.5,0.5,0,25.25,off,10,11,0,0.0
2018-08-11 03:14:47,24.5,0.5,0,25.28,off,10,11,0,0.0
2018-08-11 03:15:49,24.5,0.5,0,25.31,off,10,10,0,0.0
2018-08-11 03:16:52,24.5,0.5,0,25.31,off,10,11,0,0.0
2018-08-11 03:17:54,24.5,0.5,0,25.32,off,10,11,0,0.0
2018-08-11 03:18:56,24.5,0.5,0,25.33,off,10,11,0,0.0
2018-08-11 03:19:58,24.5,0.5,0,25.34,off,10,11,0,0.0
2018-08-11 03:21:00,24.5,0.5,0,25.36,off,10,11,0,0.0
2018-08-11 03:22:02,24.5,0.5,0,25.36,off,10,11,0,0.0
2018-08-11 03:23:04,24.5,0.5,0,25.37,off,10,11,0,0.0
2018-08-11 03:24:06,24.5,0.5,0,25.4,off,10,11,0,0.0
2018-08-11 03:25:09,24.5,0.5,0,25.42,off,10,11,0,0.0
2018-08-11 03:26:11,24.5,0.5,0,25.41,off,10,11,0,0.0
2018-08-11 03:27:13,24.5,0.5,0,25.41,off,10,11,0,0.0
2018-08-11 03:28:15,24.5,0.5,0,25.41,off,10,11,0,0.0
2018-08-11 03:29:17,24.5,0.5,0,25.43,off,10,11,0,0.0
2018-08-11 03:30:19,24.5,0.5,0,25.42,off,10,11,0,0.0
2018-08-11 03:31:21,24.5,0.5,0,25.41,off,10,11,0,0.0
2018-08-11 03:32:23,24.5,0.5,0,25.43,off,10,11,0,0.0
2018-08-11 03:33:26,24.5,0.5,0,25.43,off,10,10,0,0.0
2018-08-11 03:34:28,24.5,0.5,0,25.47,off,10,11,0,0.0
2018-08-11 03:35:30,24.5,0.5,0,25.46,off,10,10,0,0.0
2018-08-11 03:36:32,24.5,0.5,0,25.48,off,10,10,0,0.0
2018-08-11 03:37:34,24.5,0.5,0,25.47,off,10,11,0,0.0
2018-08-11 03:38:36,24.5,0.5,0,25.49,off,10,11,0,0.0
2018-08-11 03:39:38,24.5,0.5,0,25.51,off,10,10,0,0.0
2018-08-11 03:40:40,24.5,0.5,0,25.51,off,10,11,0,0.0
2018-08-11 03:41:43,24.5,0.5,0,25.51,off,10,11,0,0.0
2018-08-11 03:42:45,24.5,0.5,0,25.5,off,10,11,0,0.0
2018-08-11 03:43:47,24.5,0.5,0,25.52,off,10,11,0,0.0
2018-08-11 03:44:49,24.5,0.5,0,25.51,off,10,11,0,0.0
2018-08-11 03:45:51,24.5,0.5,0,25.51,off,10,11,0,0.0
2018-08-11 03:46:53,24.5,0.5,0,25.51,off,10,11,0,0.0
2018-08-11 03:47:55,24.5,0.5,0,25.52,off,10,11,0,0.0
2018-08-11 03:48:57,24.5,0.5,0,25.53,off,10,11,0,0.0
2018-08-11 03:50:00,24.5,0.5,0,25.52,off,10,11,0,0.0
2018-08-11 03:51:02,24.5,0.5,0,25.51,off,10,11,0,0.0
2018-08-11 03:52:04,24.5,0.5,0,25.51,off,10,11,0,0.0
2018-08-11 03:53:06,24.5,0.5,0,25.53,off,10,10,0,0.0
2018-08-11 03:54:08,24.5,0.5,0,25.55,off,10,11,0,0.0
2018-08-11 03:55:10,24.5,0.5,0,25.55,off,10,11,0,0.0
2018-08-11 03:56:12,24.5,0.5,0,25.53,off,10,11,0,0.0
2018-08-11 03:57:14,24.5,0.5,0,25.54,off,10,10,0,0.0
2018-08-11 03:58:17,24.5,0.5,0,25.54,off,10,10,0,0.0
2018-08-11 03:59:19,24.5,0.5,0,25.57,off,10,11,0,0.0
2018-08-11 04:00:21,24.5,0.5,0,25.58,off,10,11,0,0.0
2018-08-11 04:01:23,24.5,0.5,0,25.6,off,10,11,0,0.0
2018-08-11 04:02:25,24.5,0.5,0,25.57,off,10,11,0,0.0
2018-08-11 04:03:27,24.5,0.5,0,25.6,off,10,11,0,0.0
2018-08-11 04:04:29,24.5,0.5,0,25.6,off,10,11,0,0.0
2018-08-11 04:05:32,24.5,0.5,0,25.6,off,10,11,0,0.0
2018-08-11 04:06:34,24.5,0.5,0,25.6,off,10,11,0,0.0
2018-08-11 04:07:36,24.5,0.5,0,25.58,off,10,11,0,0.0
2018-08-11 04:08:38,24.5,0.5,0,25.6,off,10,11,0,0.0
2018-08-11 04:09:40,24.5,0.5,0,25.6,off,10,10,0,0.0
2018-08-11 04:10:42,24.5,0.5,0,25.6,off,10,11,0,0.0
2018-08-11 04:11:44,24.5,0.5,0,25.6,off,10,11,0,0.0
2018-08-11 04:12:46,24.5,0.5,0,25.6,off,10,11,0,0.0
2018-08-11 04:13:49,24.5,0.5,0,25.62,off,10,11,0,0.0
2018-08-11 04:14:51,24.5,0.5,0,25.6,on,10,11,0,40.31
2018-08-11 04:15:53,24.5,0.5,0,25.56,on,69,11,43,42.0
2018-08-11 04:16:55,24.5,0.5,0,25.53,on,71,52,44,43.0
2018-08-11 04:17:57,24.5,0.5,0,25.43,on,73,74,45,44.0
2018-08-11 04:18:59,24.5,0.5,0,25.34,on,75,76,46,45.0
2018-08-11 04:20:01,24.5,0.5,0,25.21,on,76,78,47,45.0
2018-08-11 04:21:03,24.5,0.5,0,25.07,on,76,79,47,45.0
2018-08-11 04:22:06,24.5,0.5,0,24.91,on,76,79,47,45.0
2018-08-11 04:23:08,24.5,0.5,0,24.74,on,76,79,48,45.0
2018-08-11 04:24:10,24.5,0.5,0,24.58,on,75,79,47,45.0
2018-08-11 04:25:12,24.5,0.5,0,24.45,on,74,79,47,45.0
2018-08-11 04:26:14,24.5,0.5,0,24.33,on,74,77,47,45.0
2018-08-11 04:27:16,24.5,0.5,0,24.23,on,73,77,47,45.0
2018-08-11 04:28:18,24.5,0.5,0,24.13,on,72,76,46,45.0
2018-08-11 04:29:21,24.5,0.5,0,24.02,on,71,75,46,45.0
2018-08-11 04:30:23,24.5,0.5,0,23.91,on,10,74,33,45.0
2018-08-11 04:31:25,24.5,0.5,0,23.89,on,10,65,33,35.95
2018-08-11 04:32:27,24.5,0.5,0,23.86,on,10,10,33,33.0
2018-08-11 04:33:29,24.5,0.5,0,23.87,on,10,10,33,33.0
2018-08-11 04:34:31,24.5,0.5,0,23.88,on,10,11,33,33.0
2018-08-11 04:35:33,24.5,0.5,0,23.89,on,10,10,33,33.0
2018-08-11 04:36:35,24.5,0.5,0,23.9,on,10,11,33,33.0
2018-08-11 04:37:38,24.5,0.5,0,23.94,on,10,11,33,33.0
2018-08-11 04:38:40,24.5,0.5,0,23.99,on,10,11,33,12.66
2018-08-11 04:39:42,24.5,0.5,0,24.04,off,10,11,0,0.0
2018-08-11 04:40:44,24.5,0.5,0,24.13,off,10,11,0,0.0
2018-08-11 04:41:46,24.5,0.5,0,24.21,off,10,11,0,0.0
2018-08-11 04:42:48,24.5,0.5,0,24.42,off,10,11,0,0.0
2018-08-11 04:43:50,24.5,0.5,0,24.53,off,10,11,0,0.0
2018-08-11 04:44:52,24.5,0.5,0,24.61,off,10,11,0,0.0
2018-08-11 04:45:55,24.5,0.5,0,24.68,off,10,11,0,0.0
2018-08-11 04:46:57,24.5,0.5,0,24.76,off,10,10,0,0.0
2018-08-11 04:47:59,24.5,0.5,0,24.81,off,10,11,0,0.0
2018-08-11 04:49:01,24.5,0.5,0,24.86,off,10,11,0,0.0
2018-08-11 04:50:03,24.5,0.5,0,24.93,off,10,11,0,0.0
2018-08-11 04:51:05,24.5,0.5,0,24.97,off,10,10,0,0.0
2018-08-11 04:52:07,24.5,0.5,0,25.02,off,10,11,0,0.0
2018-08-11 04:53:09,24.5,0.5,0,25.04,off,10,11,0,0.0
2018-08-11 04:54:12,24.5,0.5,0,25.07,off,10,11,0,0.0
2018-08-11 04:55:14,24.5,0.5,0,25.09,off,10,10,0,0.0
2018-08-11 04:56:16,24.5,0.5,0,25.13,off,10,11,0,0.0
2018-08-11 04:57:18,24.5,0.5,0,25.15,off,10,11,0,0.0
2018-08-11 04:58:20,24.5,0.5,0,25.17,off,10,11,0,0.0
2018-08-11 04:59:22,24.5,0.5,0,25.21,off,10,10,0,0.0
2018-08-11 05:00:24,24.5,0.5,0,25.24,off,10,11,0,0.0
2018-08-11 05:01:26,24.5,0.5,0,25.26,off,10,11,0,0.0
2018-08-11 05:02:28,24.5,0.5,0,25.25,off,10,10,0,0.0
2018-08-11 05:03:31,24.5,0.5,0,25.28,off,10,11,0,0.0
2018-08-11 05:04:33,24.5,0.5,0,25.31,off,10,11,0,0.0
2018-08-11 05:05:35,24.5,0.5,0,25.34,off,10,11,0,0.0
2018-08-11 05:06:37,24.5,0.5,0,25.36,off,10,11,0,0.0
2018-08-11 05:07:39,24.5,0.5,0,25.37,off,10,11,0,0.0
2018-08-11 05:08:41,24.5,0.5,0,25.36,off,10,11,0,0.0
2018-08-11 05:09:43,24.5,0.5,0,25.39,off,10,11,0,0.0
2018-08-11 05:10:45,24.5,0.5,0,25.4,off,10,11,0,0.0
2018-08-11 05:11:48,24.5,0.5,0,25.42,off,10,11,0,0.0
2018-08-11 05:12:50,24.5,0.5,0,25.45,off,10,11,0,0.0
2018-08-11 05:13:52,24.5,0.5,0,25.46,off,10,11,0,0.0
2018-08-11 05:14:54,24.5,0.5,0,25.48,off,10,11,0,0.0
2018-08-11 05:15:56,24.5,0.5,0,25.64,off,10,11,0,0.0
2018-08-11 05:16:58,24.5,0.5,0,25.65,off,10,11,0,0.0
2018-08-11 05:18:00,24.5,0.5,0,25.66,off,10,11,0,0.0
2018-08-11 05:19:02,24.5,0.5,0,25.64,off,10,11,0,0.0
2018-08-11 05:20:05,24.5,0.5,0,25.62,off,10,11,0,0.0
2018-08-11 05:21:07,24.5,0.5,0,25.61,off,10,11,0,0.0
2018-08-11 05:22:09,24.5,0.5,0,25.62,off,10,10,0,0.0
2018-08-11 05:23:11,24.5,0.5,0,25.62,off,10,11,0,0.0
2018-08-11 05:24:13,24.5,0.5,0,25.63,off,10,11,0,0.0
2018-08-11 05:25:15,24.5,0.5,0,25.66,off,10,11,0,0.0
2018-08-11 05:26:17,24.5,0.5,0,25.65,off,10,11,0,0.0
2018-08-11 05:27:19,24.5,0.5,0,25.64,off,10,10,0,0.0
2018-08-11 05:28:22,24.5,0.5,0,25.64,off,10,11,0,0.0
2018-08-11 05:29:24,24.5,0.5,0,25.62,off,10,10,0,0.0
2018-08-11 05:30:26,24.5,0.5,0,25.62,off,10,11,0,0.0
2018-08-11 05:31:28,24.5,0.5,0,25.63,off,10,11,0,0.0
2018-08-11 05:32:30,24.5,0.5,0,25.62,off,10,11,0,0.0
2018-08-11 05:33:32,24.5,0.5,0,25.6,off,10,11,0,0.0
2018-08-11 05:34:34,24.5,0.5,0,25.61,off,10,10,0,0.0
2018-08-11 05:35:36,24.5,0.5,0,25.62,off,10,11,0,0.0
2018-08-11 05:36:38,24.5,0.5,0,25.62,off,10,10,0,0.0
2018-08-11 05:37:41,24.5,0.5,0,25.63,off,10,11,0,0.0
2018-08-11 05:38:43,24.5,0.5,0,25.62,off,10,11,0,0.0
2018-08-11 05:39:45,24.5,0.5,0,25.62,off,10,11,0,0.0
2018-08-11 05:40:47,24.5,0.5,0,25.63,off,10,11,0,0.0
2018-08-11 05:41:49,24.5,0.5,0,25.63,off,10,11,0,0.0
2018-08-11 05:42:51,24.5,0.5,0,25.63,off,10,11,0,0.0
2018-08-11 05:43:53,24.5,0.5,0,25.64,off,10,10,0,0.0
2018-08-11 05:44:55,24.5,0.5,0,25.65,off,10,11,0,0.0
2018-08-11 05:45:58,24.5,0.5,0,25.66,off,10,11,0,0.0
2018-08-11 05:47:00,24.5,0.5,0,25.64,off,10,11,0,0.0
2018-08-11 05:48:02,24.5,0.5,0,25.63,off,10,11,0,0.0
2018-08-11 05:49:04,24.5,0.5,0,25.66,off,10,11,0,0.0
2018-08-11 05:50:06,24.5,0.5,0,25.65,off,10,11,0,0.0
2018-08-11 05:51:08,24.5,0.5,0,25.66,off,10,11,0,0.0
2018-08-11 05:52:10,24.5,0.5,0,25.66,off,10,11,0,0.0
2018-08-11 05:53:12,24.5,0.5,0,25.67,off,10,11,0,0.0
2018-08-11 05:54:15,24.5,0.5,0,25.68,off,10,11,0,0.0
2018-08-11 05:55:17,24.5,0.5,0,25.67,off,10,11,0,0.0
2018-08-11 05:56:19,24.5,0.5,0,25.69,off,10,11,0,0.0
2018-08-11 05:57:21,24.5,0.5,0,25.73,off,10,10,0,0.0
2018-08-11 05:58:23,24.5,0.5,0,25.7,off,10,11,0,0.0
2018-08-11 05:59:25,24.5,0.5,0,25.71,off,10,11,0,0.0
2018-08-11 06:00:27,24.5,0.5,0,25.72,off,10,11,0,0.0
2018-08-11 06:01:29,24.5,0.5,0,25.7,off,10,11,0,0.0
2018-08-11 06:02:31,24.5,0.5,0,25.72,off,10,10,0,0.0
2018-08-11 06:03:34,24.5,0.5,0,25.73,off,10,11,0,0.0
2018-08-11 06:04:36,24.5,0.5,0,25.71,off,10,11,0,0.0
